 &plot nbnd=  32, nks=   221 /
   7.185   7.185   7.939   7.939   8.489   8.489  13.510  13.510  16.117  16.117
  19.902  19.902
            0.042229  0.105572  0.000000
 -11.512 -11.512 -10.797 -10.797 -10.786 -10.786 -10.608 -10.608 -10.549 -10.549
  -8.582  -8.582  -6.777  -6.777   2.836   2.836   5.939   5.939   6.049   6.049
   7.183   7.183   7.929   7.929   8.468   8.468  13.538  13.538  16.152  16.152
  19.896  19.896
            0.047507  0.105572  0.000000
 -11.519 -11.519 -10.796 -10.796 -10.787 -10.787 -10.608 -10.608 -10.548 -10.548
  -8.532  -8.532  -6.839  -6.839   2.910   2.910   5.877   5.877   6.056   6.056
   7.182   7.182   7.919   7.919   8.446   8.446  13.566  13.566  16.189  16.189
  19.893  19.893
            0.052786  0.105572  0.000000
 -11.526 -11.526 -10.794 -10.794 -10.788 -10.788 -10.608 -10.608 -10.547 -10.547
  -8.477  -8.477  -6.906  -6.906   2.989   2.989   5.811   5.811   6.064   6.064
   7.181   7.181   7.908   7.908   8.424   8.424  13.595  13.595  16.226  16.226
  19.893  19.893
            0.058065  0.105572  0.000000
 -11.533 -11.533 -10.793 -10.793 -10.789 -10.789 -10.607 -10.607 -10.547 -10.547
  -8.417  -8.417  -6.977  -6.977   3.072   3.072   5.740   5.740   6.071   6.071
   7.180   7.180   7.897   7.897   8.403   8.403  13.625  13.625  16.263  16.263
  19.896  19.896
            0.063343  0.105572  0.000000
 -11.539 -11.539 -10.791 -10.791 -10.790 -10.790 -10.607 -10.607 -10.546 -10.546
  -8.353  -8.353  -7.053  -7.053   3.158   3.158   5.666   5.666   6.078   6.078
   7.179   7.179   7.887   7.887   8.382   8.382  13.653  13.653  16.298  16.298
  19.903  19.903
            0.068622  0.105572  0.000000
 -11.546 -11.546 -10.791 -10.791 -10.790 -10.790 -10.606 -10.606 -10.545 -10.545
  -8.285  -8.285  -7.131  -7.131   3.243   3.243   5.591   5.591   6.085   6.085
   7.179   7.179   7.877   7.877   8.363   8.363  13.680  13.680  16.332  16.332
  19.914  19.914
            0.073901  0.105572  0.000000
 -11.551 -11.551 -10.792 -10.792 -10.789 -10.789 -10.606 -10.606 -10.544 -10.544
  -8.213  -8.213  -7.213  -7.213   3.327   3.327   5.517   5.517   6.092   6.092
   7.178   7.178   7.867   7.867   8.346   8.346  13.705  13.705  16.362  16.362
  19.927  19.927
            0.079179  0.105572  0.000000
 -11.556 -11.556 -10.792 -10.792 -10.788 -10.788 -10.606 -10.606 -10.543 -10.543
  -8.139  -8.139  -7.296  -7.296   3.407   3.407   5.445   5.445   6.098   6.098
   7.178   7.178   7.859   7.859   8.331   8.331  13.728  13.728  16.388  16.388
  19.941  19.941
            0.084458  0.105572  0.000000
 -11.561 -11.561 -10.793 -10.793 -10.787 -10.787 -10.606 -10.606 -10.543 -10.543
  -8.061  -8.061  -7.381  -7.381   3.480   3.480   5.379   5.379   6.103   6.103
   7.178   7.178   7.852   7.852   8.318   8.318  13.747  13.747  16.410  16.410
  19.956  19.956
            0.089736  0.105572  0.000000
 -11.564 -11.564 -10.793 -10.793 -10.787 -10.787 -10.605 -10.605 -10.542 -10.542
  -7.981  -7.981  -7.468  -7.468   3.542   3.542   5.322   5.322   6.107   6.107
   7.177   7.177   7.846   7.846   8.307   8.307  13.763  13.763  16.428  16.428
  19.969  19.969
            0.095015  0.105572  0.000000
 -11.567 -11.567 -10.794 -10.794 -10.786 -10.786 -10.605 -10.605 -10.542 -10.542
  -7.899  -7.899  -7.554  -7.554   3.590   3.590   5.278   5.278   6.110   6.110
   7.177   7.177   7.841   7.841   8.300   8.300  13.774  13.774  16.441  16.441
  19.980  19.980
            0.100294  0.105572  0.000000
 -11.568 -11.568 -10.794 -10.794 -10.786 -10.786 -10.605 -10.605 -10.542 -10.542
  -7.815  -7.815  -7.640  -7.640   3.621   3.621   5.250   5.250   6.112   6.112
   7.177   7.177   7.839   7.839   8.295   8.295  13.781  13.781  16.448  16.448
  19.987  19.987
            0.105572  0.105572  0.000000
 -11.569 -11.569 -10.794 -10.794 -10.786 -10.786 -10.605 -10.605 -10.542 -10.542
  -7.744  -7.744  -7.713  -7.713   3.632   3.632   5.240   5.240   6.113   6.113
   7.177   7.177   7.838   7.838   8.294   8.294  13.784  13.784  16.451  16.451
  19.989  19.989
            0.100294  0.100294  0.000000
 -11.570 -11.565 -10.794 -10.794 -10.786 -10.786 -10.605 -10.605 -10.542 -10.542
  -7.900  -7.743  -7.712  -7.554   3.586   3.636   5.238   5.280   6.105   6.118
   7.170   7.185   7.838   7.841   8.295   8.299  13.767  13.791  16.444  16.447
  19.974  19.996
            0.095015  0.095015  0.000000
 -11.574 -11.556 -10.794 -10.793 -10.787 -10.786 -10.606 -10.604 -10.543 -10.542
  -8.066  -7.740  -7.711  -7.381   3.463   3.648   5.232   5.388   6.082   6.133
   7.148   7.207   7.840   7.850   8.299   8.313  13.717  13.813  16.425  16.436
  19.930  20.014
            0.089736  0.089736  0.000000
 -11.580 -11.540 -10.794 -10.792 -10.789 -10.786 -10.608 -10.603 -10.544 -10.542
  -8.227  -7.736  -7.709  -7.209   3.287   3.670   5.223   5.539   6.046   6.159
   7.112   7.241   7.842   7.863   8.304   8.337  13.634  13.849  16.392  16.415
  19.868  20.044
            0.084458  0.084458  0.000000
 -11.588 -11.518 -10.794 -10.791 -10.790 -10.786 -10.611 -10.602 -10.546 -10.542
  -8.382  -7.731  -7.706  -7.040   3.081   3.700   5.211   5.714   5.998   6.194
   7.064   7.286   7.846   7.880   8.312   8.370  13.521  13.897  16.346  16.386
  19.797  20.085
            0.079179  0.079179  0.000000
 -11.599 -11.490 -10.793 -10.793 -10.789 -10.786 -10.613 -10.600 -10.547 -10.542
  -8.529  -7.724  -7.702  -6.876   2.861   3.740   5.197   5.900   5.939   6.239
   7.004   7.337   7.850   7.899   8.321   8.411  13.379  13.956  16.287  16.346
  19.728  20.136
            0.073901  0.073901  0.000000
 -11.613 -11.458 -10.796 -10.793 -10.787 -10.786 -10.617 -10.597 -10.549 -10.542
  -8.668  -7.715  -7.698  -6.720   2.636   3.789   5.181   5.873   6.090   6.292
   6.935   7.392   7.855   7.919   8.332   8.459  13.210  14.025  16.217  16.294
  19.668  20.196
            0.068622  0.068622  0.000000
 -11.628 -11.422 -10.799 -10.793 -10.786 -10.785 -10.620 -10.595 -10.551 -10.542
  -8.797  -7.706  -7.693  -6.573   2.414   3.850   5.164   5.802   6.281   6.352
   6.858   7.445   7.860   7.938   8.343   8.514  13.017  14.100  16.137  16.230
  19.623  20.265
            0.063343  0.063343  0.000000
 -11.645 -11.383 -10.801 -10.793 -10.786 -10.784 -10.624 -10.592 -10.552 -10.542
  -8.916  -7.696  -7.687  -6.437   2.200   3.921   5.146   5.728   6.419   6.473
   6.775   7.492   7.866   7.954   8.354   8.574  12.803  14.181  16.049  16.155
  19.595  20.340
            0.058065  0.058065  0.000000
 -11.664 -11.342 -10.804 -10.793 -10.784 -10.783 -10.629 -10.590 -10.553 -10.542
  -9.025  -7.686  -7.680  -6.314   1.998   4.004   5.129   5.652   6.492   6.664
   6.689   7.531   7.873   7.968   8.366   8.639  12.571  14.266  15.956  16.070
  19.584  20.420
            0.052786  0.052786  0.000000
 -11.684 -11.300 -10.806 -10.792 -10.782 -10.782 -10.633 -10.587 -10.553 -10.542
  -9.123  -7.675  -7.672  -6.205   1.810   4.098   5.113   5.577   6.569   6.600
   6.855   7.557   7.879   7.978   8.377   8.707  12.324  14.352  15.862  15.976
  19.587  20.385
            0.047507  0.047507  0.000000
 -11.704 -11.259 -10.808 -10.792 -10.782 -10.779 -10.637 -10.584 -10.553 -10.543
  -9.210  -7.665  -7.664  -6.110   1.639   4.202   5.099   5.505   6.512   6.648
   7.047   7.570   7.886   7.984   8.388   8.776  12.066  14.439  15.767  15.875
  19.596  20.219
            0.042229  0.042229  0.000000
 -11.725 -11.220 -10.809 -10.792 -10.783 -10.774 -10.641 -10.581 -10.552 -10.543
  -9.287  -7.656  -7.654  -6.031   1.485   4.315   5.087   5.436   6.426   6.729
   7.236   7.569   7.892   7.986   8.398   8.846  11.802  14.526  15.677  15.771
  19.604  20.059
            0.036950  0.036950  0.000000
 -11.745 -11.184 -10.810 -10.792 -10.784 -10.767 -10.645 -10.578 -10.551 -10.543
  -9.354  -7.647  -7.644  -5.966   1.351   4.435   5.078   5.372   6.343   6.808
   7.413   7.565   7.898   7.983   8.407   8.915  11.534  14.611  15.591  15.668
  19.599  19.910
            0.031672  0.031672  0.000000
 -11.764 -11.153 -10.811 -10.792 -10.785 -10.759 -10.649 -10.576 -10.550 -10.543
  -9.410  -7.638  -7.635  -5.916   1.236   4.559   5.071   5.315   6.266   6.886
   7.482   7.653   7.904   7.977   8.415   8.980  11.269  14.694  15.512  15.569
  19.574  19.773
            0.026393  0.026393  0.000000
 -11.781 -11.127 -10.811 -10.791 -10.786 -10.749 -10.652 -10.574 -10.548 -10.543
  -9.457  -7.630  -7.627  -5.877   1.140   4.683   5.066   5.264   6.196   6.958
   7.450   7.827   7.909   7.967   8.422   9.039  11.013  14.774  15.442  15.477
  19.526  19.653
            0.021114  0.021114  0.000000
 -11.796 -11.106 -10.812 -10.791 -10.788 -10.739 -10.655 -10.572 -10.547 -10.543
  -9.495  -7.623  -7.620  -5.850   1.062   4.801   5.064   5.222   6.136   7.023
   7.401   7.913   7.955   8.004   8.428   9.091  10.771  14.848  15.379  15.396
  19.461  19.550
            0.015836  0.015836  0.000000
 -11.808 -11.091 -10.812 -10.791 -10.789 -10.729 -10.657 -10.570 -10.545 -10.543
  -9.524  -7.616  -7.615  -5.831   1.003   4.906   5.063   5.189   6.086   7.078
   7.349   7.917   7.943   8.169   8.433   9.134  10.555  14.915  15.326  15.329
  19.390  19.469
            0.010557  0.010557  0.000000
 -11.818 -11.080 -10.812 -10.791 -10.790 -10.721 -10.658 -10.569 -10.544 -10.543
  -9.544  -7.611  -7.611  -5.819   0.961   4.990   5.063   5.164   6.050   7.121
   7.303   7.919   7.932   8.307   8.436   9.166  10.378  14.971  15.280  15.282
  19.328  19.409
            0.005279  0.005279  0.000000
 -11.823 -11.074 -10.812 -10.791 -10.791 -10.715 -10.659 -10.568 -10.543 -10.543
  -9.556  -7.608  -7.608  -5.812   0.937   5.045   5.063   5.149   6.027   7.147
   7.272   7.921   7.924   8.404   8.438   9.186  10.258  15.011  15.249  15.251
  19.286  19.373
            0.000000  0.000000  0.000000
 -11.825 -11.072 -10.812 -10.791 -10.791 -10.713 -10.660 -10.568 -10.543 -10.543
  -9.560  -7.607  -7.607  -5.810   0.928   5.064   5.064   5.144   6.020   7.157
   7.260   7.921   7.921   8.439   8.439   9.193  10.215  15.026  15.239  15.239
  19.271  19.360
            0.000000  0.000000  0.007803
 -11.822 -11.068 -10.811 -10.797 -10.797 -10.714 -10.660 -10.568 -10.544 -10.544
  -9.556  -7.597  -7.597  -5.815   0.927   5.070   5.070   5.139   6.024   7.085
   7.272   7.892   7.892   8.443   8.443   9.187  10.267  15.041  15.268  15.268
  19.099  19.531
            0.000000  0.000000  0.015607
 -11.813 -11.057 -10.815 -10.815 -10.808 -10.716 -10.659 -10.568 -10.547 -10.547
  -9.546  -7.567  -7.567  -5.829   0.924   5.087   5.087   5.121   6.037   6.919
   7.271   7.810   7.810   8.453   8.453   9.171  10.414  15.085  15.353  15.353
  18.891  19.735
            0.000000  0.000000  0.023410
 -11.798 -11.039 -10.844 -10.844 -10.802 -10.718 -10.657 -10.568 -10.552 -10.552
  -9.528  -7.518  -7.518  -5.852   0.919   5.095   5.117   5.117   6.058   6.689
   7.246   7.685   7.685   8.462   8.462   9.145  10.633  15.154  15.490  15.490
  18.688  19.935
            0.000000  0.000000  0.031213
 -11.778 -11.015 -10.883 -10.883 -10.794 -10.722 -10.656 -10.568 -10.557 -10.557
  -9.504  -7.452  -7.452  -5.885   0.912   5.060   5.157   5.157   6.087   6.415
   7.203   7.526   7.526   8.466   8.466   9.108  10.901  15.244  15.673  15.673
  18.493  20.128
            0.000000  0.000000  0.039016
 -11.753 -10.987 -10.929 -10.929 -10.784 -10.726 -10.653 -10.569 -10.564 -10.564
  -9.471  -7.371  -7.371  -5.928   0.906   5.022   5.207   5.207   6.113   6.125
   7.144   7.343   7.343   8.464   8.464   9.060  11.199  15.349  15.895  15.895
  18.312  20.313
            0.000000  0.000000  0.046820
 -11.722 -10.982 -10.982 -10.955 -10.772 -10.730 -10.651 -10.571 -10.571 -10.569
  -9.429  -7.279  -7.279  -5.981   0.899   4.982   5.267   5.267   5.793   6.171
   7.071   7.142   7.142   8.455   8.455   9.003  11.514  15.461  16.148  16.148
  18.149  20.492
            0.000000  0.000000  0.054623
 -11.688 -11.039 -11.039 -10.922 -10.758 -10.733 -10.648 -10.579 -10.579 -10.570
  -9.378  -7.178  -7.178  -6.046   0.895   4.945   5.335   5.335   5.464   6.224
   6.931   6.931   6.985   8.439   8.439   8.937  11.837  15.573  16.425  16.425
  18.006  20.664
            0.000000  0.000000  0.062426
 -11.649 -11.098 -11.098 -10.893 -10.742 -10.732 -10.644 -10.587 -10.587 -10.570
  -9.317  -7.069  -7.069  -6.121   0.894   4.912   5.131   5.407   5.407   6.286
   6.717   6.717   6.888   8.417   8.417   8.861  12.162  15.676  16.719  16.719
  17.888  20.831
            0.000000  0.000000  0.070230
 -11.608 -11.158 -11.158 -10.871 -10.726 -10.725 -10.640 -10.595 -10.595 -10.571
  -9.246  -6.958  -6.958  -6.207   0.899   4.799   4.887   5.481   5.481   6.355
   6.508   6.508   6.781   8.388   8.388   8.777  12.483  15.763  17.023  17.023
  17.796  20.849
            0.000000  0.000000  0.078033
 -11.563 -11.217 -11.217 -10.862 -10.708 -10.707 -10.636 -10.604 -10.604 -10.572
  -9.163  -6.844  -6.844  -6.304   0.911   4.470   4.871   5.547   5.547   6.317
   6.317   6.431   6.666   8.353   8.353   8.685  12.796  15.828  17.331  17.331
  17.734  20.705
            0.000000  0.000000  0.085836
 -11.517 -11.273 -11.273 -10.865 -10.689 -10.683 -10.632 -10.612 -10.612 -10.573
  -9.068  -6.732  -6.732  -6.413   0.933   4.149   4.867   5.585   5.585   6.167
   6.167   6.515   6.543   8.312   8.312   8.586  13.098  15.867  17.638  17.638
  17.703  20.539
            0.000000  0.000000  0.093639
 -11.470 -11.326 -11.326 -10.876 -10.670 -10.655 -10.628 -10.620 -10.620 -10.574
  -8.962  -6.624  -6.624  -6.533   0.966   3.835   4.875   5.561   5.561   6.094
   6.094   6.415   6.605   8.265   8.265   8.481  13.387  15.878  17.704  17.939
  17.939  20.361
            0.000000  0.000000  0.101443
 -11.421 -11.375 -11.375 -10.893 -10.650 -10.628 -10.627 -10.627 -10.623 -10.576
  -8.844  -6.663  -6.522  -6.522   1.012   3.533   4.896   5.466   5.466   6.107
   6.107   6.283   6.701   8.215   8.215   8.370  13.660  15.861  17.738  18.228
  18.228  20.172
            0.000000  0.000000  0.109246
 -11.418 -11.418 -11.373 -10.914 -10.634 -10.634 -10.632 -10.619 -10.604 -10.578
  -8.715  -6.803  -6.428  -6.428   1.073   3.242   4.930   5.340   5.340   6.149
   6.168   6.168   6.803   8.161   8.161   8.254  13.917  15.816  17.802  18.503
  18.503  19.973
            0.000000  0.000000  0.117049
 -11.456 -11.456 -11.324 -10.939 -10.640 -10.640 -10.615 -10.613 -10.584 -10.580
  -8.575  -6.951  -6.344  -6.344   1.152   2.965   4.977   5.213   5.213   6.014
   6.246   6.246   6.910   8.106   8.106   8.134  14.157  15.747  17.897  18.759
  18.759  19.767
            0.000000  0.000000  0.124852
 -11.488 -11.488 -11.277 -10.966 -10.646 -10.646 -10.610 -10.597 -10.582 -10.569
  -8.427  -7.107  -6.273  -6.273   1.248   2.702   5.037   5.100   5.100   5.881
   6.325   6.325   7.022   8.011   8.052   8.052  14.380  15.655  18.020  18.993
  18.993  19.557
            0.000000  0.000000  0.132656
 -11.513 -11.513 -11.231 -10.997 -10.650 -10.650 -10.606 -10.585 -10.582 -10.558
  -8.271  -7.269  -6.215  -6.215   1.363   2.456   5.008   5.008   5.110   5.750
   6.398   6.398   7.139   7.886   8.004   8.004  14.587  15.545  18.166  19.201
  19.201  19.343
            0.000000  0.000000  0.140459
 -11.531 -11.531 -11.186 -11.030 -10.653 -10.653 -10.602 -10.588 -10.569 -10.552
  -8.109  -7.435  -6.173  -6.173   1.497   2.227   4.940   4.940   5.193   5.625
   6.455   6.455   7.259   7.759   7.964   7.964  14.780  15.419  18.333  19.130
  19.379  19.379
            0.000000  0.000000  0.148262
 -11.542 -11.542 -11.144 -11.065 -10.655 -10.655 -10.598 -10.591 -10.559 -10.550
  -7.943  -7.604  -6.148  -6.148   1.650   2.016   4.898   4.898   5.288   5.505
   6.493   6.493   7.381   7.632   7.938   7.938  14.959  15.278  18.517  18.919
  19.515  19.515
            0.000000  0.000000  0.156066
 -11.546 -11.546 -11.103 -11.103 -10.655 -10.655 -10.594 -10.594 -10.553 -10.553
  -7.774  -7.774  -6.139  -6.139   1.824   1.824   4.884   4.884   5.392   5.392
   6.506   6.506   7.506   7.506   7.929   7.929  15.125  15.125  18.714  18.714
  19.573  19.573
            0.000000  0.005279  0.156066
 -11.547 -11.547 -11.101 -11.101 -10.655 -10.655 -10.594 -10.594 -10.553 -10.553
  -7.776  -7.776  -6.138  -6.138   1.825   1.825   4.878   4.878   5.375   5.375
   6.526   6.526   7.509   7.509   7.929   7.929  15.126  15.126  18.698  18.698
  19.575  19.575
            0.000000  0.010557  0.156066
 -11.553 -11.553 -11.093 -11.093 -10.656 -10.656 -10.594 -10.594 -10.553 -10.553
  -7.781  -7.781  -6.133  -6.133   1.829   1.829   4.862   4.862   5.330   5.330
   6.585   6.585   7.518   7.518   7.930   7.930  15.129  15.129  18.652  18.652
  19.582  19.582
            0.000000  0.015836  0.156066
 -11.562 -11.562 -11.082 -11.082 -10.656 -10.656 -10.594 -10.594 -10.552 -10.552
  -7.789  -7.789  -6.127  -6.127   1.835   1.835   4.831   4.831   5.269   5.269
   6.670   6.670   7.532   7.532   7.932   7.932  15.134  15.134  18.582  18.582
  19.593  19.593
            0.000000  0.021114  0.156066
 -11.573 -11.573 -11.066 -11.066 -10.657 -10.657 -10.593 -10.593 -10.551 -10.551
  -7.801  -7.801  -6.118  -6.118   1.843   1.843   4.783   4.783   5.204   5.204
   6.772   6.772   7.550   7.550   7.935   7.935  15.142  15.142  18.494  18.494
  19.606  19.606
            0.000000  0.026393  0.156066
 -11.586 -11.586 -11.048 -11.048 -10.658 -10.658 -10.593 -10.593 -10.551 -10.551
  -7.815  -7.815  -6.107  -6.107   1.855   1.855   4.716   4.716   5.147   5.147
   6.883   6.883   7.573   7.573   7.941   7.941  15.151  15.151  18.392  18.392
  19.621  19.621
            0.000000  0.031672  0.156066
